EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
448532;0;BS;2701;Basel;Realpstrasse;36;4054;0;Basel;2609708.105;1266475.127;de
448533;0;BS;2701;Basel;Realpstrasse;38;4054;0;Basel;2609702.966;1266471.319;de
448534;0;BS;2701;Basel;Realpstrasse;40;4054;0;Basel;2609698.014;1266467.625;de
448535;0;BS;2701;Basel;Realpstrasse;46;4054;0;Basel;2609615.2;1266402.978;de
448536;0;BS;2701;Basel;Realpstrasse;48;4054;0;Basel;2609607.529;1266398.529;de
448537;0;BS;2701;Basel;Realpstrasse;50;4054;0;Basel;2609603.344;1266396.048;de
448538;0;BS;2701;Basel;Realpstrasse;52;4054;0;Basel;2609595.973;1266391.677;de
448539;0;BS;2701;Basel;Realpstrasse;54;4054;0;Basel;2609591.633;1266389.109;de
448540;0;BS;2701;Basel;Realpstrasse;56;4054;0;Basel;2609584.29;1266384.758;de
448541;0;BS;2701;Basel;Realpstrasse;58;4054;0;Basel;2609579.821;1266382.11;de
448542;0;BS;2701;Basel;Realpstrasse;60;4054;0;Basel;2609575.747;1266379.695;de
448543;0;BS;2701;Basel;Realpstrasse;62;4054;0;Basel;2609571.627;1266377.254;de
448544;0;BS;2701;Basel;Realpstrasse;64;4054;0;Basel;2609567.409;1266374.755;de
448545;0;BS;2701;Basel;Realpstrasse;66;4054;0;Basel;2609553.927;1266370.136;de
448546;0;BS;2701;Basel;Neubadstrasse;64;4054;0;Basel;2609844.814;1266485.155;de
448547;0;BS;2701;Basel;Neubadstrasse;66;4054;0;Basel;2609838.11;1266480.323;de
448548;0;BS;2701;Basel;Neubadstrasse;68;4054;0;Basel;2609831.442;1266475.249;de
448549;0;BS;2701;Basel;Neubadstrasse;70;4054;0;Basel;2609825.742;1266470.747;de
448550;0;BS;2701;Basel;Neubadstrasse;72;4054;0;Basel;2609818.803;1266465.885;de
448551;0;BS;2701;Basel;Neubadstrasse;74;4054;0;Basel;2609812.569;1266461.255;de
448552;0;BS;2701;Basel;Neubadstrasse;76;4054;0;Basel;2609806.573;1266456.794;de
448553;0;BS;2701;Basel;Neubadstrasse;80;4054;0;Basel;2609774.744;1266438.763;de
448554;0;BS;2701;Basel;Neubadstrasse;82;4054;0;Basel;2609767.205;1266435.184;de
448555;0;BS;2701;Basel;Neubadstrasse;84;4054;0;Basel;2609761.425;1266430.76;de
448556;0;BS;2701;Basel;Neubadstrasse;86;4054;0;Basel;2609755.754;1266426.657;de
448557;0;BS;2701;Basel;Neubadstrasse;88;4054;0;Basel;2609750.256;1266422.489;de
448558;0;BS;2701;Basel;Neubadstrasse;90;4054;0;Basel;2609745.057;1266418.3;de
